media_object_id,media_id,filename,bbox,score
67d11b25-5987-4811-98c8-213b989f54bf,de98d894-d3ed-49ef-9c98-3fad96b8e0e9,004414,"[579.885, 172.925, 10.029999999999973, 19.090000000000003]",0.0
6475b7df-90d5-402c-b75c-4c5405530843,de98d894-d3ed-49ef-9c98-3fad96b8e0e9,004414,"[433.86, 183.07999999999998, 13.939999999999998, 25.700000000000017]",0.08264462809917356
162cbc9b-6196-47b8-984f-635c7591dd13,de98d894-d3ed-49ef-9c98-3fad96b8e0e9,004414,"[544.665, 172.07, 7.090000000000032, 20.319999999999993]",0.9090909090909091
a5c9d27e-d092-4a35-ab36-620d49b4ddde,de98d894-d3ed-49ef-9c98-3fad96b8e0e9,004414,"[572.69, 170.92000000000002, 8.419999999999959, 14.900000000000006]",0.2043010752688172
9a8da238-4a53-4cf8-bb8e-f9ea71c323a6,a30e619c-ff63-49c9-9200-6abc1d25eb24,004838,"[528.165, 190.685, 6.730000000000018, 23.79000000000002]",0.72
abe892fb-7e24-4913-8259-3bf701cb1d34,9ce172bd-03ba-47ca-a22f-1bdb3b003319,001711,"[111.025, 203.995, 20.989999999999995, 29.170000000000016]",0.08347826086956521
8b3f8edc-272a-4d2a-9f85-0e7e6b06cd26,9ce172bd-03ba-47ca-a22f-1bdb3b003319,001711,"[227.805, 192.715, 12.050000000000011, 22.170000000000016]",0.1436672967863894
ef709e32-5547-42ee-ade7-1f80f151ee85,9ce172bd-03ba-47ca-a22f-1bdb3b003319,001711,"[312.13, 186.68, 8.159999999999968, 7.0]",0.059027777777777776
f449cef2-40c0-4597-a226-8363635951c0,9ce172bd-03ba-47ca-a22f-1bdb3b003319,001711,"[619.52, 178.9, 8.159999999999968, 15.560000000000002]",0.2868965517241379
7ce90d57-eb20-4ea4-a411-74ed0284f7ba,44d66834-efe2-4999-91ac-f12752aa5a8f,004786,"[734.96, 193.51999999999998, 10.899999999999977, 31.700000000000017]",0.5192307692307692
5fb5a8eb-d46d-4ecd-9229-769500d89ca6,44d66834-efe2-4999-91ac-f12752aa5a8f,004786,"[963.88, 199.345, 20.24000000000001, 49.69]",0.5902777777777778
c518aa1c-937d-4afa-b382-c0c72a1c8a42,44d66834-efe2-4999-91ac-f12752aa5a8f,004786,"[1208.74, 206.43, 21.460000000000036, 39.19999999999999]",0.5664335664335665
a3ac5b00-8338-4bd6-b9ef-1f760599edab,44d66834-efe2-4999-91ac-f12752aa5a8f,004786,"[995.475, 195.21499999999997, 19.75, 32.849999999999994]",0.25
24aa1770-b317-4866-adae-41a3c60f4dca,44d66834-efe2-4999-91ac-f12752aa5a8f,004786,"[982.605, 195.21, 11.970000000000027, 29.25999999999999]",0.7391304347826086
0e3e3862-6599-4839-9ad8-5013c37f555b,8fa36f68-ceb8-428c-8f67-8ff59772ebdd,001579,"[698.9200000000001, 181.695, 8.159999999999968, 31.889999999999986]",1.0
0a182fa7-1306-45bb-8f3f-1b103b129072,70ebe9cc-75ea-4626-868c-c9c1e07cb703,003181,"[531.505, 187.235, 4.710000000000036, 16.609999999999985]",0.6538461538461539
c9d3a698-1a04-43f9-9447-746c0be1fbba,70ebe9cc-75ea-4626-868c-c9c1e07cb703,003181,"[449.4, 186.92000000000002, 5.21999999999997, 11.659999999999997]",0.36111111111111116
e9fb3eb1-3ade-419a-925b-7a9509f3a3dd,70ebe9cc-75ea-4626-868c-c9c1e07cb703,003181,"[631.5999999999999, 182.975, 10.919999999999959, 22.670000000000016]",0.37356321839080464
8c8555af-0371-4c5e-a8cc-6f9cb3b6459a,70ebe9cc-75ea-4626-868c-c9c1e07cb703,003181,"[629.495, 184.095, 11.769999999999982, 22.670000000000016]",0.4513888888888889
37f83501-0a26-47dd-a02c-56cf393ac31d,70ebe9cc-75ea-4626-868c-c9c1e07cb703,003181,"[624.315, 184.655, 7.57000000000005, 21.55000000000001]",0.5555555555555556
4885ea73-b96a-45a1-8729-3040196cf694,70ebe9cc-75ea-4626-868c-c9c1e07cb703,003181,"[580.595, 182.41500000000002, 5.889999999999986, 11.469999999999999]",0.18999999999999997
8ecc693b-e1f5-4f50-98d2-d658159920ca,1aa6bed1-5c2e-4d57-a8c2-1c33d2918928,002775,"[160.13, 230.24, 39.139999999999986, 31.659999999999997]",0.07905138339920949
5ba06c35-4d16-41cd-a680-480245ba691d,1aa6bed1-5c2e-4d57-a8c2-1c33d2918928,002775,"[165.405, 241.01, 30.350000000000023, 30.340000000000003]",0.08333333333333333
82c16674-07a6-4e1a-bd98-c594edd3d647,1aa6bed1-5c2e-4d57-a8c2-1c33d2918928,002775,"[662.2549999999999, 202.35000000000002, 2.3899999999999864, 0.339999999999975]",0.07578947368421052
bea344fe-f346-4e55-9a07-96c17155cd79,1aa6bed1-5c2e-4d57-a8c2-1c33d2918928,002775,"[758.535, 197.2, 17.470000000000027, 61.620000000000005]",1.0
39e42c36-fd6f-4df5-96c7-6062793c4e4b,1aa6bed1-5c2e-4d57-a8c2-1c33d2918928,002775,"[596.5450000000001, 183.11, 4.949999999999932, 13.599999999999994]",0.2482758620689655
243e9ae6-3166-430b-b339-09cc5d3d15d0,1aa6bed1-5c2e-4d57-a8c2-1c33d2918928,002775,"[571.645, 183.805, 4.9500000000000455, 13.849999999999994]",0.42666666666666664
42711823-ab20-4ac6-ac5f-f4a43fcafd65,3852a327-030c-4b04-8bba-09aa750291ca,001058,"[302.735, 215.765, 24.649999999999977, 20.92999999999998]",0.0
977eb8f2-187e-4496-a450-a45bb25f29be,0348ec79-284d-4146-9061-28ce94a11be8,001067,"[150.86, 203.15000000000003, 13.719999999999999, 14.380000000000024]",0.026666666666666665
7812a747-e83f-4fad-a6cb-9c51a510a3c0,0348ec79-284d-4146-9061-28ce94a11be8,001067,"[1026.795, 201.255, 11.549999999999955, 18.129999999999995]",0.04923076923076924
e37e2f6d-14e4-43f8-b7ae-a90b3adc60e6,6518ed7b-3b94-4c8d-827b-e218a6948cac,004978,"[372.09, 193.45999999999998, 10.120000000000005, 12.159999999999997]",0.1847222222222222
21b88eb0-d262-4159-8da1-97bd81ce01e8,6518ed7b-3b94-4c8d-827b-e218a6948cac,004978,"[824.325, 188.01, 8.530000000000086, 25.28]",0.8264462809917354
7949eff3-1380-4d84-a9ef-03c50521575c,43cdee8d-9574-4c51-9795-ac515eda2e4d,000898,"[729.515, 159.21, 23.99000000000001, 28.819999999999993]",0.03409090909090909
8e649eb4-b3ef-4e8d-9dbd-8a208bb320d5,50562317-040b-42bb-921b-65cc75119126,007265,"[889.775, 229.435, 58.549999999999955, 116.50999999999999]",0.7575757575757576
fbf37c3b-37a6-4ae0-ba27-8ac7312158b0,50562317-040b-42bb-921b-65cc75119126,007265,"[469.355, 208.915, 22.50999999999999, 57.629999999999995]",0.8333333333333334
fdb547da-6039-4782-a884-8c03fe755693,50562317-040b-42bb-921b-65cc75119126,007265,"[449.07, 198.89499999999998, 22.019999999999982, 47.48999999999998]",1.0
64087ac8-9e16-4f23-a203-9cb2528e2d8c,50562317-040b-42bb-921b-65cc75119126,007265,"[520.81, 208.17000000000002, 14.600000000000023, 49.22]",0.9090909090909091
dbd391c5-f043-48ba-8987-cf4488e6f8cd,50562317-040b-42bb-921b-65cc75119126,007265,"[581.3050000000001, 198.89499999999998, 13.850000000000023, 38.59]",1.0
a6908083-cbaf-4625-851f-988da3ab9143,50562317-040b-42bb-921b-65cc75119126,007265,"[239.65999999999997, 232.31, 32.859999999999985, 83.86000000000001]",1.0
2125648c-dca3-40e3-a38d-a8cb75db4e23,50562317-040b-42bb-921b-65cc75119126,007265,"[618.9200000000001, 198.57999999999998, 13.360000000000014, 39.82000000000002]",0.9090909090909091
f6b7e0af-8fd6-456f-a78f-d99baa178ab7,50562317-040b-42bb-921b-65cc75119126,007265,"[637.7249999999999, 190.665, 8.409999999999968, 22.00999999999999]",0.9090909090909091
3c149dad-e6fd-4f35-a380-219b770da465,50562317-040b-42bb-921b-65cc75119126,007265,"[628.1949999999999, 194.25, 9.649999999999977, 29.680000000000007]",1.0
97fab2e0-8d2a-4b24-8e92-3b5b1e53f691,50562317-040b-42bb-921b-65cc75119126,007265,"[647.125, 189.43, 8.410000000000082, 23.0]",0.9090909090909091
9859ba45-d560-4940-9c5c-87bff75e2195,50562317-040b-42bb-921b-65cc75119126,007265,"[654.5450000000001, 193.39, 10.889999999999986, 30.919999999999987]",1.0
5e9356e0-5243-4ac4-a932-eca771f17e38,50562317-040b-42bb-921b-65cc75119126,007265,"[665.8, 194.995, 10.139999999999986, 28.689999999999998]",0.8333333333333334
113baa9f-c844-40d0-a0b2-e27758b3e817,50562317-040b-42bb-921b-65cc75119126,007265,"[606.495, 197.9, 8.910000000000082, 22.25999999999999]",0.6923076923076923
253fabea-d087-4f56-b0db-3cddf1268ba0,6bb52989-3a0d-4782-b089-7cad9521778c,003264,"[619.4449999999999, 187.335, 9.92999999999995, 8.430000000000007]",0.0
69c0321d-acda-491b-8a5a-fbeed0f18c27,6bb52989-3a0d-4782-b089-7cad9521778c,003264,"[642.5249999999999, 187.215, 8.92999999999995, 7.689999999999998]",0.03591682419659735
1d1c55c7-e0f9-4e60-a573-893872945646,853e26ec-6fab-4c41-a1b7-07a4f95992e6,003934,"[662.42, 196.87, 18.980000000000018, 20.72]",0.0
5bc26313-7a2c-45cd-b0f5-38025698b6c8,853e26ec-6fab-4c41-a1b7-07a4f95992e6,003934,"[598.22, 197.52999999999997, 21.17999999999995, 20.28]",0.05208333333333333
04edcb5a-6bc2-4726-afe7-e013f522ac63,853e26ec-6fab-4c41-a1b7-07a4f95992e6,003934,"[81.96000000000001, 202.16000000000003, 20.739999999999995, 21.159999999999997]",0.046296296296296294
0da8d316-c913-402a-818b-7bafa33b5354,ebb28413-3761-44d4-bbec-9c05f134a1d5,001640,"[384.625, 190.1, 27.92999999999995, 46.69999999999999]",0.8264462809917354
7277d002-a35a-44ea-8c3e-bb7b7a73382d,ebb28413-3761-44d4-bbec-9c05f134a1d5,001640,"[349.65999999999997, 182.33499999999998, 10.339999999999975, 25.22999999999999]",0.5384615384615384
725f3290-8498-4592-b0e0-56a57ddc49f0,452915b6-8759-4506-96e3-341ba7a2ee90,003910,"[211.54, 186.84, 7.699999999999989, 6.199999999999989]",0.16666666666666669
75ae6a62-9072-4234-a151-ab0690aad4c2,0dff5feb-4655-433b-a840-ed9397fced1e,005342,"[395.1, 185.945, 6.0, 11.75]",0.1535483870967742
45f1763c-ee54-4a62-8320-b4807fca9731,47033b5a-abf7-492b-8add-e62b0f0d549d,001847,"[1093.74, 125.25500000000001, 34.5, 36.21000000000001]",0.0
7ecc944a-f000-4a34-a8b9-4fa8732d8941,47033b5a-abf7-492b-8add-e62b0f0d549d,001847,"[996.1949999999999, 136.535, 30.530000000000086, 29.50999999999999]",0.037549407114624504
bfb64785-4ac4-47d7-8470-0ad2d8be78f3,47033b5a-abf7-492b-8add-e62b0f0d549d,001847,"[938.365, 143.98, 26.549999999999955, 24.060000000000002]",0.0
149769bb-7248-429f-adaf-a4a0acf723d7,959a6cbe-3d56-45ce-b561-e377f4e0c6be,001666,"[623.28, 180.43, 7.0, 15.120000000000005]",0.29320987654320985
bea8bfa1-8e6f-431a-9233-17090a091d7c,959a6cbe-3d56-45ce-b561-e377f4e0c6be,001666,"[628.46, 180.57, 6.159999999999968, 13.719999999999999]",0.3819444444444444
847a4842-a6b6-425c-a2c9-55447ba1bbef,14eef69d-5062-409c-96c6-dbb33c6d32a3,003936,"[600.745, 185.52, 8.690000000000055, 6.939999999999998]",0.02
445e01c6-5bea-4df1-babd-0d322df3f2d8,14eef69d-5062-409c-96c6-dbb33c6d32a3,003936,"[582.25, 186.145, 11.920000000000073, 7.689999999999998]",0.05555555555555555
c9c624e1-ffcb-4c1b-a9ca-08ddbb69e411,20a245c7-333b-4ee6-a068-84d2404ce8df,005380,"[391.49, 184.98, 7.740000000000009, 19.5]",0.09090909090909091
c6d21b7c-605b-40be-9ae4-5f8bce5d6bfa,20a245c7-333b-4ee6-a068-84d2404ce8df,005380,"[404.48, 185.855, 6.740000000000009, 17.75]",0.2254428341384863
054093ea-395b-4a84-92a3-b18541a216f4,6a18e82d-7d05-4127-8d34-8b5d5cbcddcd,004415,"[383.205, 186.06, 10.110000000000014, 15.560000000000002]",0.1388888888888889
87440864-0deb-43f0-a1d0-bef71c2e494f,152565f3-e4cb-432e-9710-86211d90b4e6,005230,"[1075.3899999999999, 192.585, 34.37999999999988, 74.63]",0.75
b21e432d-9dae-4336-9c59-016fc831d6fe,60b8412f-a5e8-49df-b9ba-e30551b43ead,003458,"[793.015, 197.72, 9.309999999999945, 7.360000000000014]",0.008064516129032258
9b1c9313-c96b-4827-9843-42839ba5c4af,d349f410-7016-4250-9644-c4b71255f945,005000,"[776.9549999999999, 174.345, 11.449999999999932, 17.70999999999998]",0.49846153846153846
c01b4fd6-1960-4eb6-a2d8-861b004ac8a8,d349f410-7016-4250-9644-c4b71255f945,005000,"[759.705, 177.115, 8.769999999999982, 11.490000000000009]",0.5448717948717949
89f4576d-24d8-4833-85e1-82bff813fb49,b2f71e5a-d096-4456-a394-41c313e93083,006423,"[333.935, 236.17000000000002, 58.35000000000002, 41.880000000000024]",0.0
2dfd7c6e-ec69-497b-8fd5-91ba1f16e488,b2f71e5a-d096-4456-a394-41c313e93083,006423,"[240.27999999999997, 236.805, 41.49999999999997, 34.629999999999995]",0.0
60426470-caf0-4fdf-8276-73d044fc0ef9,c5ac66a7-43b7-495e-a2a4-3fe92b07d96b,006627,"[450.97, 191.3, 9.239999999999952, 26.859999999999985]",0.7114624505928854
0bc4c716-6ced-4252-9691-f976de0fd723,c5ac66a7-43b7-495e-a2a4-3fe92b07d96b,006627,"[877.21, 201.04500000000002, 45.06000000000006, 94.89000000000001]",0.8695652173913043
f47330a2-aa80-4b06-884b-6a8ffe002698,c5ac66a7-43b7-495e-a2a4-3fe92b07d96b,006627,"[512.85, 181.73000000000002, 5.839999999999975, 23.340000000000003]",0.4526627218934911
b6a166dc-2e63-4498-b7b6-70b9bb55d151,c5ac66a7-43b7-495e-a2a4-3fe92b07d96b,006627,"[557.34, 182.59, 5.5, 12.699999999999989]",0.5244755244755244
12b5a18b-4439-412b-9a73-b5759fd72127,9e54daf5-1d30-4f48-9de5-48fbc8b3936e,002780,"[601.5150000000001, 166.945, 4.649999999999977, 13.449999999999989]",0.32051282051282054
5a4a0c8c-ee26-42fd-9f55-af501b0c2318,9e54daf5-1d30-4f48-9de5-48fbc8b3936e,002780,"[589.4100000000001, 166.45499999999998, 3.419999999999959, 10.530000000000001]",0.5050505050505051
dcbfbfd7-ecdb-42e4-b7f7-aa202a7efbf1,9e54daf5-1d30-4f48-9de5-48fbc8b3936e,002780,"[583.05, 166.57999999999998, 3.919999999999959, 10.280000000000001]",0.6923076923076923
2c8ce20b-ae4f-4dad-b192-ca275538338e,38a337db-66b2-4438-bf5d-57ef2fb3f96a,006622,"[624.98, 178.04500000000002, 11.440000000000055, 28.849999999999994]",0.9090909090909091
270c1f7d-16ab-42be-b41d-b6681424aaad,38a337db-66b2-4438-bf5d-57ef2fb3f96a,006622,"[494.505, 185.8, 10.090000000000032, 32.16]",0.6049149338374291
e5a18df7-ffd4-4f50-9562-c4eba3eedcf6,7588bd34-d732-4a70-bcfa-9bea706fc222,006950,"[481.485, 198.68, 15.889999999999986, 13.139999999999986]",0.0
f91c3c4a-b987-4266-985b-0dabded9e89f,7588bd34-d732-4a70-bcfa-9bea706fc222,006950,"[514.87, 194.465, 12.160000000000025, 9.670000000000016]",0.08264462809917356
0e8c2997-da73-424f-b88c-1c4054169988,d2f0fb87-cda2-41e5-bb3f-805865dd2233,003460,"[575.88, 188.63, 4.220000000000027, 4.719999999999999]",0.0
e8a5eb99-3469-40c0-b943-64a730c663bf,9164e0b3-aaa8-4d86-97fc-a1669304c999,001220,"[841.5250000000001, 199.10500000000002, 54.66999999999996, 95.60999999999999]",0.07851239669421488
2cc1c090-4bec-4163-a570-d65b38656fdd,9164e0b3-aaa8-4d86-97fc-a1669304c999,001220,"[912.97, 234.535, 74.53999999999996, 192.08999999999997]",0.8264462809917354
85c510d8-1875-4eca-9427-eebbe78d1683,9164e0b3-aaa8-4d86-97fc-a1669304c999,001220,"[604.94, 205.86, 40.45999999999992, 98.34]",1.0
f82c35ca-cde0-454f-8e6c-e252ef3bdd16,9164e0b3-aaa8-4d86-97fc-a1669304c999,001220,"[620.885, 205.895, 34.08999999999992, 110.43]",1.0
5d50a1d9-0ff6-4d69-b8c6-8f227819b317,9164e0b3-aaa8-4d86-97fc-a1669304c999,001220,"[668.825, 213.005, 42.40999999999997, 100.28999999999996]",0.8333333333333334
f1af980b-c60e-4915-baa2-d10e61d7fc20,9164e0b3-aaa8-4d86-97fc-a1669304c999,001220,"[1113.72, 174.99, 22.559999999999945, 37.859999999999985]",1.0
e2de721e-b6d6-4312-a9f4-f4aaec40aa09,9164e0b3-aaa8-4d86-97fc-a1669304c999,001220,"[1146.92, 172.22, 30.220000000000027, 49.339999999999975]",0.28035982008995497
f58fa2a5-1ca9-43e0-9298-3e75ceca9186,9164e0b3-aaa8-4d86-97fc-a1669304c999,001220,"[588.21, 170.195, 3.800000000000068, 13.830000000000013]",0.7575757575757576
f3974103-6467-4536-8eaf-01622d3acdcb,9164e0b3-aaa8-4d86-97fc-a1669304c999,001220,"[582.115, 169.52, 4.610000000000014, 15.180000000000007]",0.625
58055c8e-3f61-45fd-83fa-6fc68708e7b0,7d301508-94ae-42b8-9acd-11bab2ce2975,003475,"[402.135, 223.41, 20.529999999999973, 18.060000000000002]",0.0
01814cd6-1f05-494b-ba93-a9ba4180e375,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[275.485, 197.76999999999998, 19.589999999999975, 34.76000000000002]",0.0
64260653-d3fd-4ac7-ade1-7d9c815f518c,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[348.86, 197.585, 21.439999999999998, 29.94999999999999]",0.05387205387205387
5ed6f542-285c-4d7a-a6e0-bd9f99511f79,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[483.08, 186.36, 13.480000000000018, 22.76000000000002]",0.1652892561983471
a92b8e15-282c-4763-b036-8a7d6f2dcee5,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[491.61, 180.515, 8.980000000000018, 22.47]",0.36231884057971014
c95ebf88-7187-43c2-8975-da53012a1132,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[264.78499999999997, 189.235, 11.03000000000003, 18.25]",0.09090909090909091
35b7756e-bb1a-420d-8c1b-89414c7f7c60,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[277.885, 187.79500000000002, 10.550000000000011, 16.330000000000013]",0.15019762845849802
918c15f9-185f-446b-895d-6417824c15c0,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[352.44000000000005, 186.595, 10.560000000000002, 20.649999999999977]",0.06857142857142857
bf266a96-10af-4cd1-9780-c5170fbb8094,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[495.605, 183.03, 15.930000000000007, 29.560000000000002]",0.3264440911499735
e1ce8d2a-94a1-40b8-9274-fa58ea07723d,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[486.33, 186.53, 17.379999999999995, 24.120000000000005]",0.05142857142857142
348da126-b37a-4ea1-9807-33b190a5da03,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[785.22, 185.01999999999998, 10.879999999999995, 16.340000000000003]",0.026153846153846156
089942bb-50db-486d-882a-2caff051b442,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[487.89, 186.46, 16.5, 21.939999999999998]",0.10909090909090909
401c530a-cd0a-4f92-8e05-8d67f4071236,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[780.35, 184.42000000000002, 19.319999999999936, 33.78]",0.06666666666666667
13572d0d-5904-4a87-91fb-3211590c9877,48d5a038-63a3-40d1-8e32-967b1205e815,000720,"[393.855, 189.41500000000002, 11.589999999999975, 39.41]",0.591304347826087
de35486b-cacd-4845-94ed-c3079caedc51,8356d05f-1d20-4795-8b77-6a8b6a0d9bec,001607,"[629.15, 182.385, 4.740000000000009, 13.25]",0.41666666666666663
adea2b0d-9fbd-4819-a5d1-b66e69101ea4,95d30763-5481-47dc-b4d2-3f9144e07928,004464,"[633.925, 186.305, 6.209999999999923, 13.22999999999999]",0.2931034482758621
17e21fec-6f98-442e-947f-51302d055709,563220b2-f510-4fb3-92c6-9c1ca0503267,001648,"[883.175, 230.81, 92.07000000000005, 153.60000000000002]",1.0
1ebeb0db-f427-4388-a56b-f2e544468306,563220b2-f510-4fb3-92c6-9c1ca0503267,001648,"[267.775, 171.695, 18.849999999999966, 43.05000000000001]",0.5303030303030303
3fb64644-31b9-4e19-ab30-caa23ed43614,712d009f-e27e-4b7f-b7a1-04e57911fc3d,001736,"[727.185, 210.20499999999998, 27.149999999999977, 52.28999999999999]",0.048
119de824-1b6a-4f97-b70c-c1729057f09d,9511dd18-e9c1-42a0-928b-a27d71956113,003213,"[777.21, 202.195, 19.58000000000004, 11.330000000000013]",0.0
d5798ea6-9fc3-44f4-a83b-c4ed47f1990f,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[648.135, 262.235, 117.32999999999993, 212.39000000000001]",0.9090909090909091
8953362e-f724-4e8b-b31c-db63bbd85d25,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[718.11, 259.0, 84.68000000000006, 222.0]",0.9090909090909091
efeb3a58-f3be-4b68-9a48-fd90ebeaf014,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[518.4549999999999, 176.275, 18.649999999999977, 62.56999999999999]",1.0
5e15b9da-5ebd-459a-b68f-b18ced0004bb,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[580.915, 173.625, 15.449999999999932, 49.43000000000001]",0.8264462809917354
9745405e-6dbe-4134-821b-3399d37cdd8d,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[570.7049999999999, 158.70999999999998, 14.350000000000023, 33.96000000000001]",0.0
9fe7967a-41ef-48b0-966a-cec3eb0a64bf,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[550.565, 171.965, 19.870000000000005, 52.19]",0.42112299465240643
52b358f1-8060-4eeb-977d-6ea974bf60b1,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[476.755, 167.135, 22.350000000000023, 48.04999999999998]",0.07575757575757576
254fb0f5-cda4-4bde-b8d9-acd33ad1f4c6,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[497.31, 163.135, 16.0, 37.83000000000001]",1.0
9abadcc9-53e5-41eb-b508-2bb7ad19b262,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[525.04, 160.925, 15.720000000000027, 43.349999999999994]",1.0
5fe3b08e-d27d-4b25-885b-6dd3dfa8d76d,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[341.08000000000004, 232.245, 50.68000000000001, 177.85000000000002]",0.9090909090909091
a4c0834c-7ef6-47f3-ab58-b9cfb1f90b31,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[281.81, 230.72, 65.91999999999999, 197.68]",0.9090909090909091
6c2b2ded-ab93-4ac2-a008-a25d8950b734,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[312.145, 171.51999999999998, 20.79000000000002, 51.70000000000002]",0.5666666666666668
31dfd473-43c9-466e-be3c-9d6a3c4b1c42,df49298e-e6a3-4eac-9014-09d0dc84b37a,005433,"[255.36, 164.78, 20.140000000000015, 27.339999999999975]",0.17391304347826086
7fdff8d3-0f0a-4977-ac02-e458e11d764c,2336912f-2f4d-47d7-9824-55662420d0c6,002901,"[673.91, 182.51999999999998, 4.220000000000027, 12.400000000000006]",0.5723905723905723
5f455f05-1b69-48dd-9047-5f683ebef92f,41eaf85e-0598-4789-bd3b-114335a9b15f,002991,"[350.955, 195.11, 8.990000000000009, 22.460000000000008]",0.7575757575757576
ff0ee9e0-6d40-4b87-a8d4-54f839001511,41eaf85e-0598-4789-bd3b-114335a9b15f,002991,"[340.415, 196.49, 5.8700000000000045, 25.22]",0.7916666666666666
7ecb8442-d744-4f1a-9c08-cc4042d2ebe3,41eaf85e-0598-4789-bd3b-114335a9b15f,002991,"[462.605, 197.52499999999998, 8.29000000000002, 24.53]",0.576923076923077
